"Group","Node","Degree","Betweenness","Closeness","Eigenvector","Modularity","Zi","Pi","Role"
"LS","OTU_2105",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2106",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2122",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_2133",66,0,0.0151515151515152,2.41473070449589e-15,2,0,0,"Peripheral"
"LS","OTU_214",66,0,0.0151515151515152,2.42724806122731e-15,2,0,0,"Peripheral"
"LS","OTU_2145",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_217",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_2172",66,0,0.0151515151515152,2.35755373218073e-15,2,0,0,"Peripheral"
"LS","OTU_2179",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2180",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_2185",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_2198",66,0,0.0151515151515152,2.49980414253202e-15,2,0,0,"Peripheral"
"LS","OTU_2202",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2207",66,0,0.0151515151515152,2.63854906174505e-15,2,0,0,"Peripheral"
"LS","OTU_221",66,0,0.0151515151515152,2.49356196811675e-15,2,0,0,"Peripheral"
"LS","OTU_2214",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_2215",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2216",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_2230",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_225",66,0,0.0151515151515152,2.47360459922387e-15,2,0,0,"Peripheral"
"LS","OTU_2255",42,0,0.0238095238095238,1.39103626802672e-17,4,0,0,"Peripheral"
"LS","OTU_2257",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_2274",66,0,0.0151515151515152,2.58064209753065e-15,2,0,0,"Peripheral"
"LS","OTU_2275",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_228",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2280",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2291",66,0,0.0151515151515152,2.32372004590402e-15,2,0,0,"Peripheral"
"LS","OTU_2293",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2299",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2304",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_231",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2313",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_232",66,0,0.0151515151515152,2.49503009778866e-15,2,0,0,"Peripheral"
"LS","OTU_2330",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2335",66,0,0.0151515151515152,2.5363354399633e-15,2,0,0,"Peripheral"
"LS","OTU_234",42,0,0.0238095238095238,9.11312993389528e-17,3,0,0,"Peripheral"
"LS","OTU_2344",66,0,0.0151515151515152,2.40171563300475e-15,2,0,0,"Peripheral"
"LS","OTU_2348",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_2354",66,0,0.0151515151515152,2.40720377307475e-15,2,0,0,"Peripheral"
"LS","OTU_2358",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_2359",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_2375",66,0,0.0151515151515152,2.51449365859487e-15,2,0,0,"Peripheral"
"LS","OTU_2380",66,0,0.0151515151515152,2.41669848470826e-15,2,0,0,"Peripheral"
"LS","OTU_2388",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2393",42,0,0.0238095238095238,2.8860122792077e-17,3,0,0,"Peripheral"
"LS","OTU_2416",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2419",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_242",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2421",66,0,0.0151515151515152,2.25741754733591e-15,2,0,0,"Peripheral"
"LS","OTU_2437",42,0,0.0238095238095238,1.95807097660902e-18,3,0,0,"Peripheral"
"LS","OTU_2438",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2439",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_244",66,0,0.0151515151515152,2.24716844815494e-15,2,0,0,"Peripheral"
"LS","OTU_2444",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2448",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_2452",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_2490",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_2496",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_2497",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2502",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_2515",66,0,0.0151515151515152,2.40603464282277e-15,2,0,0,"Peripheral"
"LS","OTU_254",66,0,0.0151515151515152,2.40540478743257e-15,2,0,0,"Peripheral"
"LS","OTU_2543",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_2548",66,0,0.0151515151515152,2.41474136281685e-15,2,0,0,"Peripheral"
"LS","OTU_2552",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_2565",42,0,0.0238095238095238,1.54976604685731e-17,4,0,0,"Peripheral"
"LS","OTU_2568",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_2590",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_261",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_2618",66,0,0.0151515151515152,2.55123025538027e-15,2,0,0,"Peripheral"
"LS","OTU_2619",66,0,0.0151515151515152,2.44348955756897e-15,2,0,0,"Peripheral"
"LS","OTU_262",66,0,0.0151515151515152,2.5501939400447e-15,2,0,0,"Peripheral"
"LS","OTU_27",66,0,0.0151515151515152,2.51378322951669e-15,2,0,0,"Peripheral"
"LS","OTU_275",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_278",66,0,0.0151515151515152,2.43820238685409e-15,2,0,0,"Peripheral"
"LS","OTU_306",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_308",66,0,0.0151515151515152,2.49238492703963e-15,2,0,0,"Peripheral"
"LS","OTU_339",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_416",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_420",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_439",42,0,0.0238095238095238,2.98103156069637e-17,4,0,0,"Peripheral"
"LS","OTU_448",66,0,0.0151515151515152,2.4868264246391e-15,2,0,0,"Peripheral"
"LS","OTU_461",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_462",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_473",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_482",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_486",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_494",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_503",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_517",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_521",66,0,0.0151515151515152,2.48910842456904e-15,2,0,0,"Peripheral"
"LS","OTU_524",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_530",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_548",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_550",42,0,0.0238095238095238,2.38651121541327e-17,3,0,0,"Peripheral"
"LS","OTU_56",42,0,0.0238095238095238,1.52935534600471e-17,4,0,0,"Peripheral"
"LS","OTU_568",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_572",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_573",66,0,0.0151515151515152,2.48588132705583e-15,2,0,0,"Peripheral"
"LS","OTU_574",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_575",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_578",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_580",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_583",66,0,0.0151515151515152,2.42252471476164e-15,2,0,0,"Peripheral"
"LS","OTU_589",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_596",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_597",66,0,0.0151515151515152,2.42454185189522e-15,2,0,0,"Peripheral"
"LS","OTU_6",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_615",66,0,0.0151515151515152,2.31987633554789e-15,2,0,0,"Peripheral"
"LS","OTU_630",66,0,0.0151515151515152,2.48013035257249e-15,2,0,0,"Peripheral"
"LS","OTU_635",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_67",66,0,0.0151515151515152,2.38925563030951e-15,2,0,0,"Peripheral"
"LS","OTU_678",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_686",42,0,0.0238095238095238,7.6291956906731e-17,3,0,0,"Peripheral"
"LS","OTU_694",66,0,0.0151515151515152,2.26997894795999e-15,2,0,0,"Peripheral"
"LS","OTU_7",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_706",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_717",66,0,0.0151515151515152,2.3832447205548e-15,2,0,0,"Peripheral"
"LS","OTU_722",66,0,0.0151515151515152,2.50767714426948e-15,2,0,0,"Peripheral"
"LS","OTU_726",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_737",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_750",66,0,0.0151515151515152,2.29395373165604e-15,2,0,0,"Peripheral"
"LS","OTU_753",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_758",66,0,0.0151515151515152,2.32989286848149e-15,2,0,0,"Peripheral"
"LS","OTU_760",42,0,0.0238095238095238,9.80978537792522e-18,3,0,0,"Peripheral"
"LS","OTU_781",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_792",42,0,0.0238095238095238,2.09921268759026e-17,4,0,0,"Peripheral"
"LS","OTU_794",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_80",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_800",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_806",66,0,0.0151515151515152,2.29919065347387e-15,2,0,0,"Peripheral"
"LS","OTU_820",66,0,0.0151515151515152,2.49775060913344e-15,2,0,0,"Peripheral"
"LS","OTU_822",66,0,0.0151515151515152,2.40270528012472e-15,2,0,0,"Peripheral"
"LS","OTU_825",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_83",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_851",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_86",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_863",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_864",66,0,0.0151515151515152,2.45486120309134e-15,2,0,0,"Peripheral"
"LS","OTU_9",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_913",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_949",42,0,0.0238095238095238,3.68263746003203e-17,3,0,0,"Peripheral"
"LS","OTU_959",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_965",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_976",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_977",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_979",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_991",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_997",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"MS","OTU_10",52,0,0.0192307692307692,4.73888221506842e-16,3,0,0,"Peripheral"
"MS","OTU_1011",34,0,0.0294117647058824,3.77299058440187e-16,4,0,0,"Peripheral"
"MS","OTU_1015",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1018",26,0,0.0384615384615385,1.30811790154492e-16,5,0,0,"Peripheral"
"MS","OTU_1023",52,0,0.0192307692307692,5.42131757534765e-16,3,0,0,"Peripheral"
"MS","OTU_1027",53,0,0.0188679245283019,1.25293666649343e-17,2,0,0,"Peripheral"
"MS","OTU_1048",22,0,0.0454545454545455,1.25086020684854e-16,6,0,0,"Peripheral"
"MS","OTU_1061",22,0,0.0454545454545455,1.04075413593905e-16,6,0,0,"Peripheral"
"MS","OTU_107",22,0,0.0454545454545455,1.95381445508536e-16,6,0,0,"Peripheral"
"MS","OTU_1082",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_109",52,0,0.0192307692307692,5.59156767905083e-16,3,0,0,"Peripheral"
"MS","OTU_1104",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_111",22,0,0.0454545454545455,1.2120702961854e-16,6,0,0,"Peripheral"
"MS","OTU_1135",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1173",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1185",22,0,0.0454545454545455,2.07109983574919e-16,6,0,0,"Peripheral"
"MS","OTU_119",34,0,0.0294117647058824,3.0351312345094e-16,4,0,0,"Peripheral"
"MS","OTU_1192",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_12",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1201",26,0,0.0384615384615385,2.26839208542254e-16,5,0,0,"Peripheral"
"MS","OTU_1203",52,0,0.0192307692307692,4.92828733817492e-16,3,0,0,"Peripheral"
"MS","OTU_1224",34,0,0.0294117647058824,3.15675058286436e-16,4,0,0,"Peripheral"
"MS","OTU_124",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1240",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1246",26,0,0.0384615384615385,1.77222138530973e-16,5,0,0,"Peripheral"
"MS","OTU_1263",26,0,0.0384615384615385,1.41725455488037e-16,5,0,0,"Peripheral"
"MS","OTU_1282",52,0,0.0192307692307692,4.57776442748343e-16,3,0,0,"Peripheral"
"MS","OTU_1300",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1308",34,0,0.0294117647058824,3.46087068562901e-16,4,0,0,"Peripheral"
"MS","OTU_1317",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1318",52,0,0.0192307692307692,3.79640413553775e-16,3,0,0,"Peripheral"
"MS","OTU_1323",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_135",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1366",52,0,0.0192307692307692,5.60050608805996e-16,3,0,0,"Peripheral"
"MS","OTU_1367",22,0,0.0454545454545455,1.84166549036069e-16,6,0,0,"Peripheral"
"MS","OTU_1368",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_142",34,0,0.0294117647058824,3.75078762291912e-16,4,0,0,"Peripheral"
"MS","OTU_1421",34,0,0.0294117647058824,3.15330360539808e-16,4,0,0,"Peripheral"
"MS","OTU_148",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1492",52,0,0.0192307692307692,5.18761775379476e-16,3,0,0,"Peripheral"
"MS","OTU_1516",22,0,0.0454545454545455,8.44224363683441e-17,6,0,0,"Peripheral"
"MS","OTU_155",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1557",52,0,0.0192307692307692,3.71911548648204e-16,3,0,0,"Peripheral"
"MS","OTU_1571",52,0,0.0192307692307692,4.02508804982968e-16,3,0,0,"Peripheral"
"MS","OTU_1574",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1585",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1606",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1608",52,0,0.0192307692307692,5.31739853872479e-16,3,0,0,"Peripheral"
"MS","OTU_1629",34,0,0.0294117647058824,3.61030689695457e-16,4,0,0,"Peripheral"
"MS","OTU_163",52,0,0.0192307692307692,4.12537098979649e-16,3,0,0,"Peripheral"
"MS","OTU_1657",26,0,0.0384615384615385,1.08955918138387e-16,5,0,0,"Peripheral"
"MS","OTU_1669",52,0,0.0192307692307692,5.10032206422561e-16,3,0,0,"Peripheral"
"MS","OTU_1676",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1678",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1687",34,0,0.0294117647058824,3.58034910447934e-16,4,0,0,"Peripheral"
"MS","OTU_1703",34,0,0.0294117647058824,3.39142843343644e-16,4,0,0,"Peripheral"
"MS","OTU_1710",52,0,0.0192307692307692,6.46452329301405e-16,3,0,0,"Peripheral"
"MS","OTU_1716",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1725",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1726",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1728",26,0,0.0384615384615385,1.44613828431313e-16,5,0,0,"Peripheral"
"MS","OTU_1729",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_1740",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1757",34,0,0.0294117647058824,3.52853645087469e-16,4,0,0,"Peripheral"
"MS","OTU_1812",52,0,0.0192307692307692,4.17918790728203e-16,3,0,0,"Peripheral"
