"Group","Source","Target","Weight","Correlation","Direction"
"LS","OTU_1015","OTU_2207",1,1,"Positive"
"LS","OTU_1015","OTU_221",1,1,"Positive"
"LS","OTU_1015","OTU_225",1,1,"Positive"
"LS","OTU_1015","OTU_2274",1,-1,"Negative"
"LS","OTU_1015","OTU_2291",1,-1,"Negative"
"LS","OTU_1015","OTU_232",1,1,"Positive"
"LS","OTU_1015","OTU_2335",1,1,"Positive"
"LS","OTU_1015","OTU_2344",1,1,"Positive"
"LS","OTU_1015","OTU_2354",1,-1,"Negative"
"LS","OTU_1015","OTU_2375",1,1,"Positive"
"LS","OTU_1015","OTU_2380",1,-1,"Negative"
"LS","OTU_1015","OTU_2421",1,1,"Positive"
"LS","OTU_1015","OTU_244",1,1,"Positive"
"LS","OTU_1015","OTU_2515",1,1,"Positive"
"LS","OTU_1015","OTU_254",1,-1,"Negative"
"LS","OTU_1015","OTU_2548",1,1,"Positive"
"LS","OTU_1015","OTU_2618",1,-1,"Negative"
"LS","OTU_1015","OTU_2619",1,1,"Positive"
"LS","OTU_1015","OTU_262",1,1,"Positive"
"LS","OTU_1015","OTU_27",1,1,"Positive"
"LS","OTU_1015","OTU_278",1,1,"Positive"
"LS","OTU_1015","OTU_308",1,-1,"Negative"
"LS","OTU_1015","OTU_448",1,1,"Positive"
"LS","OTU_1015","OTU_521",1,1,"Positive"
"LS","OTU_1015","OTU_573",1,1,"Positive"
"LS","OTU_1015","OTU_583",1,1,"Positive"
"LS","OTU_1015","OTU_597",1,1,"Positive"
"LS","OTU_1015","OTU_615",1,1,"Positive"
"LS","OTU_1015","OTU_630",1,1,"Positive"
"LS","OTU_1015","OTU_67",1,1,"Positive"
"LS","OTU_1015","OTU_694",1,-1,"Negative"
"LS","OTU_1015","OTU_717",1,1,"Positive"
"LS","OTU_1015","OTU_722",1,1,"Positive"
"LS","OTU_1015","OTU_750",1,1,"Positive"
"LS","OTU_1015","OTU_758",1,1,"Positive"
"LS","OTU_1015","OTU_806",1,1,"Positive"
"LS","OTU_1015","OTU_820",1,1,"Positive"
"LS","OTU_1015","OTU_822",1,1,"Positive"
"LS","OTU_1015","OTU_864",1,-1,"Negative"
"LS","OTU_1018","OTU_1041",1,1,"Positive"
"LS","OTU_1018","OTU_1082",1,-1,"Negative"
"LS","OTU_1018","OTU_1323",1,1,"Positive"
"LS","OTU_1018","OTU_135",1,1,"Positive"
"LS","OTU_1018","OTU_1387",1,1,"Positive"
"LS","OTU_1018","OTU_1416",1,1,"Positive"
"LS","OTU_1018","OTU_1492",1,1,"Positive"
"LS","OTU_1018","OTU_1585",1,1,"Positive"
"LS","OTU_1018","OTU_1676",1,1,"Positive"
"LS","OTU_1018","OTU_1725",1,-1,"Negative"
"LS","OTU_1018","OTU_1843",1,-1,"Negative"
"LS","OTU_1018","OTU_1873",1,1,"Positive"
"LS","OTU_1018","OTU_1886",1,1,"Positive"
"LS","OTU_1018","OTU_1917",1,1,"Positive"
"LS","OTU_1018","OTU_1918",1,-1,"Negative"
"LS","OTU_1018","OTU_1935",1,1,"Positive"
"LS","OTU_1018","OTU_1976",1,1,"Positive"
"LS","OTU_1018","OTU_1979",1,1,"Positive"
"LS","OTU_1018","OTU_1995",1,1,"Positive"
"LS","OTU_1018","OTU_20",1,1,"Positive"
"LS","OTU_1018","OTU_2012",1,1,"Positive"
"LS","OTU_1018","OTU_2029",1,1,"Positive"
"LS","OTU_1018","OTU_2036",1,-1,"Negative"
"LS","OTU_1018","OTU_2053",1,-1,"Negative"
"LS","OTU_1018","OTU_2093",1,1,"Positive"
"LS","OTU_1018","OTU_2097",1,1,"Positive"
"LS","OTU_1018","OTU_2105",1,1,"Positive"
"LS","OTU_1018","OTU_2106",1,1,"Positive"
"LS","OTU_1018","OTU_2145",1,1,"Positive"
"LS","OTU_1018","OTU_2179",1,1,"Positive"
"LS","OTU_1018","OTU_2202",1,1,"Positive"
"LS","OTU_1018","OTU_2215",1,1,"Positive"
"LS","OTU_1018","OTU_2275",1,1,"Positive"
"LS","OTU_1018","OTU_228",1,1,"Positive"
"LS","OTU_1018","OTU_2280",1,1,"Positive"
"LS","OTU_1018","OTU_2293",1,1,"Positive"
"LS","OTU_1018","OTU_2299",1,1,"Positive"
"LS","OTU_1018","OTU_2304",1,-1,"Negative"
"LS","OTU_1018","OTU_231",1,1,"Positive"
"LS","OTU_1018","OTU_2330",1,1,"Positive"
"LS","OTU_1018","OTU_2388",1,-1,"Negative"
"LS","OTU_1018","OTU_2416",1,1,"Positive"
"LS","OTU_1018","OTU_242",1,1,"Positive"
"LS","OTU_1018","OTU_2438",1,1,"Positive"
"LS","OTU_1018","OTU_2444",1,-1,"Negative"
"LS","OTU_1018","OTU_2497",1,-1,"Negative"
"LS","OTU_1018","OTU_2568",1,-1,"Negative"
"LS","OTU_1018","OTU_2590",1,1,"Positive"
"LS","OTU_1018","OTU_275",1,1,"Positive"
"LS","OTU_1018","OTU_339",1,1,"Positive"
"LS","OTU_1018","OTU_461",1,-1,"Negative"
"LS","OTU_1018","OTU_473",1,1,"Positive"
"LS","OTU_1018","OTU_486",1,1,"Positive"
"LS","OTU_1018","OTU_494",1,-1,"Negative"
"LS","OTU_1018","OTU_517",1,1,"Positive"
"LS","OTU_1018","OTU_530",1,1,"Positive"
"LS","OTU_1018","OTU_548",1,1,"Positive"
"LS","OTU_1018","OTU_568",1,1,"Positive"
"LS","OTU_1018","OTU_572",1,-1,"Negative"
"LS","OTU_1018","OTU_574",1,1,"Positive"
"LS","OTU_1018","OTU_578",1,-1,"Negative"
"LS","OTU_1018","OTU_580",1,1,"Positive"
"LS","OTU_1018","OTU_7",1,1,"Positive"
"LS","OTU_1018","OTU_794",1,1,"Positive"
"LS","OTU_1018","OTU_825",1,-1,"Negative"
"LS","OTU_1018","OTU_83",1,-1,"Negative"
"LS","OTU_1018","OTU_851",1,1,"Positive"
"LS","OTU_1018","OTU_86",1,-1,"Negative"
"LS","OTU_1018","OTU_9",1,1,"Positive"
"LS","OTU_1018","OTU_913",1,1,"Positive"
"LS","OTU_1018","OTU_965",1,1,"Positive"
"LS","OTU_1018","OTU_977",1,-1,"Negative"
"LS","OTU_1018","OTU_997",1,1,"Positive"
"LS","OTU_1023","OTU_1027",1,1,"Positive"
"LS","OTU_1023","OTU_1863",1,1,"Positive"
"LS","OTU_1023","OTU_199",1,1,"Positive"
"LS","OTU_1023","OTU_217",1,1,"Positive"
"LS","OTU_1023","OTU_2257",1,1,"Positive"
"LS","OTU_1023","OTU_2313",1,1,"Positive"
"LS","OTU_1023","OTU_2358",1,1,"Positive"
"LS","OTU_1023","OTU_2359",1,1,"Positive"
"LS","OTU_1023","OTU_2419",1,1,"Positive"
"LS","OTU_1023","OTU_2502",1,1,"Positive"
"LS","OTU_1023","OTU_678",1,1,"Positive"
"LS","OTU_1023","OTU_863",1,1,"Positive"
"LS","OTU_1027","OTU_1863",1,1,"Positive"
"LS","OTU_1027","OTU_199",1,1,"Positive"
"LS","OTU_1027","OTU_217",1,1,"Positive"
"LS","OTU_1027","OTU_2257",1,1,"Positive"
"LS","OTU_1027","OTU_2313",1,1,"Positive"
"LS","OTU_1027","OTU_2358",1,1,"Positive"
"LS","OTU_1027","OTU_2359",1,1,"Positive"
"LS","OTU_1027","OTU_2419",1,1,"Positive"
"LS","OTU_1027","OTU_2502",1,1,"Positive"
"LS","OTU_1027","OTU_678",1,1,"Positive"
"LS","OTU_1027","OTU_863",1,1,"Positive"
"LS","OTU_1041","OTU_1082",1,-1,"Negative"
"LS","OTU_1041","OTU_1323",1,1,"Positive"
"LS","OTU_1041","OTU_135",1,1,"Positive"
"LS","OTU_1041","OTU_1387",1,1,"Positive"
"LS","OTU_1041","OTU_1416",1,1,"Positive"
"LS","OTU_1041","OTU_1492",1,1,"Positive"
"LS","OTU_1041","OTU_1585",1,1,"Positive"
"LS","OTU_1041","OTU_1676",1,1,"Positive"
"LS","OTU_1041","OTU_1725",1,-1,"Negative"
"LS","OTU_1041","OTU_1843",1,-1,"Negative"
"LS","OTU_1041","OTU_1873",1,1,"Positive"
"LS","OTU_1041","OTU_1886",1,1,"Positive"
"LS","OTU_1041","OTU_1917",1,1,"Positive"
"LS","OTU_1041","OTU_1918",1,-1,"Negative"
"LS","OTU_1041","OTU_1935",1,1,"Positive"
"LS","OTU_1041","OTU_1976",1,1,"Positive"
"LS","OTU_1041","OTU_1979",1,1,"Positive"
"LS","OTU_1041","OTU_1995",1,1,"Positive"
"LS","OTU_1041","OTU_20",1,1,"Positive"
"LS","OTU_1041","OTU_2012",1,1,"Positive"
"LS","OTU_1041","OTU_2029",1,1,"Positive"
"LS","OTU_1041","OTU_2036",1,-1,"Negative"
"LS","OTU_1041","OTU_2053",1,-1,"Negative"
"LS","OTU_1041","OTU_2093",1,1,"Positive"
"LS","OTU_1041","OTU_2097",1,1,"Positive"
"LS","OTU_1041","OTU_2105",1,1,"Positive"
"LS","OTU_1041","OTU_2106",1,1,"Positive"
"LS","OTU_1041","OTU_2145",1,1,"Positive"
"LS","OTU_1041","OTU_2179",1,1,"Positive"
"LS","OTU_1041","OTU_2202",1,1,"Positive"
"LS","OTU_1041","OTU_2215",1,1,"Positive"
"LS","OTU_1041","OTU_2275",1,1,"Positive"
"LS","OTU_1041","OTU_228",1,1,"Positive"
"LS","OTU_1041","OTU_2280",1,1,"Positive"
"LS","OTU_1041","OTU_2293",1,1,"Positive"
"LS","OTU_1041","OTU_2299",1,1,"Positive"
"LS","OTU_1041","OTU_2304",1,-1,"Negative"
"LS","OTU_1041","OTU_231",1,1,"Positive"
"LS","OTU_1041","OTU_2330",1,1,"Positive"
"LS","OTU_1041","OTU_2388",1,-1,"Negative"
"LS","OTU_1041","OTU_2416",1,1,"Positive"
"LS","OTU_1041","OTU_242",1,1,"Positive"
"LS","OTU_1041","OTU_2438",1,1,"Positive"
"LS","OTU_1041","OTU_2444",1,-1,"Negative"
"LS","OTU_1041","OTU_2497",1,-1,"Negative"
"LS","OTU_1041","OTU_2568",1,-1,"Negative"
"LS","OTU_1041","OTU_2590",1,1,"Positive"
"LS","OTU_1041","OTU_275",1,1,"Positive"
"LS","OTU_1041","OTU_339",1,1,"Positive"
"LS","OTU_1041","OTU_461",1,-1,"Negative"
"LS","OTU_1041","OTU_473",1,1,"Positive"
"LS","OTU_1041","OTU_486",1,1,"Positive"
"LS","OTU_1041","OTU_494",1,-1,"Negative"
"LS","OTU_1041","OTU_517",1,1,"Positive"
"LS","OTU_1041","OTU_530",1,1,"Positive"
"LS","OTU_1041","OTU_548",1,1,"Positive"
"LS","OTU_1041","OTU_568",1,1,"Positive"
"LS","OTU_1041","OTU_572",1,-1,"Negative"
"LS","OTU_1041","OTU_574",1,1,"Positive"
"LS","OTU_1041","OTU_578",1,-1,"Negative"
"LS","OTU_1041","OTU_580",1,1,"Positive"
"LS","OTU_1041","OTU_7",1,1,"Positive"
"LS","OTU_1041","OTU_794",1,1,"Positive"
"LS","OTU_1041","OTU_825",1,-1,"Negative"
"LS","OTU_1041","OTU_83",1,-1,"Negative"
"LS","OTU_1041","OTU_851",1,1,"Positive"
"LS","OTU_1041","OTU_86",1,-1,"Negative"
"LS","OTU_1041","OTU_9",1,1,"Positive"
"LS","OTU_1041","OTU_913",1,1,"Positive"
"LS","OTU_1041","OTU_965",1,1,"Positive"
"LS","OTU_1041","OTU_977",1,-1,"Negative"
"LS","OTU_1041","OTU_997",1,1,"Positive"
"LS","OTU_1048","OTU_1053",1,1,"Positive"
"LS","OTU_1048","OTU_107",1,1,"Positive"
"LS","OTU_1048","OTU_1201",1,1,"Positive"
"LS","OTU_1048","OTU_1317",1,1,"Positive"
"LS","OTU_1048","OTU_1318",1,1,"Positive"
"LS","OTU_1048","OTU_1349",1,1,"Positive"
"LS","OTU_1048","OTU_1367",1,1,"Positive"
"LS","OTU_1048","OTU_1462",1,1,"Positive"
"LS","OTU_1048","OTU_148",1,1,"Positive"
"LS","OTU_1048","OTU_1516",1,1,"Positive"
"LS","OTU_1048","OTU_1526",1,1,"Positive"
"LS","OTU_1048","OTU_1574",1,1,"Positive"
"LS","OTU_1048","OTU_1606",1,1,"Positive"
"LS","OTU_1048","OTU_1678",1,1,"Positive"
"LS","OTU_1048","OTU_1890",1,1,"Positive"
"LS","OTU_1048","OTU_198",1,1,"Positive"
"LS","OTU_1048","OTU_2060",1,1,"Positive"
"LS","OTU_1048","OTU_2061",1,1,"Positive"
"LS","OTU_1048","OTU_2072",1,1,"Positive"
"LS","OTU_1048","OTU_2081",1,1,"Positive"
"LS","OTU_1048","OTU_234",1,1,"Positive"
"LS","OTU_1048","OTU_2393",1,1,"Positive"
"LS","OTU_1048","OTU_2437",1,1,"Positive"
"LS","OTU_1048","OTU_2439",1,1,"Positive"
"LS","OTU_1048","OTU_2448",1,1,"Positive"
"LS","OTU_1048","OTU_2452",1,1,"Positive"
"LS","OTU_1048","OTU_2490",1,1,"Positive"
"LS","OTU_1048","OTU_2543",1,1,"Positive"
"LS","OTU_1048","OTU_2552",1,1,"Positive"
"LS","OTU_1048","OTU_261",1,1,"Positive"
"LS","OTU_1048","OTU_482",1,1,"Positive"
"LS","OTU_1048","OTU_503",1,1,"Positive"
"LS","OTU_1048","OTU_550",1,1,"Positive"
"LS","OTU_1048","OTU_686",1,1,"Positive"
"LS","OTU_1048","OTU_706",1,1,"Positive"
"LS","OTU_1048","OTU_753",1,1,"Positive"
"LS","OTU_1048","OTU_760",1,1,"Positive"
"LS","OTU_1048","OTU_80",1,1,"Positive"
"LS","OTU_1048","OTU_800",1,1,"Positive"
"LS","OTU_1048","OTU_949",1,1,"Positive"
"LS","OTU_1048","OTU_959",1,1,"Positive"
"LS","OTU_1048","OTU_976",1,1,"Positive"
"LS","OTU_1053","OTU_107",1,1,"Positive"
"LS","OTU_1053","OTU_1201",1,1,"Positive"
"LS","OTU_1053","OTU_1317",1,1,"Positive"
"LS","OTU_1053","OTU_1318",1,1,"Positive"
"LS","OTU_1053","OTU_1349",1,1,"Positive"
"LS","OTU_1053","OTU_1367",1,1,"Positive"
"LS","OTU_1053","OTU_1462",1,1,"Positive"
"LS","OTU_1053","OTU_148",1,1,"Positive"
"LS","OTU_1053","OTU_1516",1,1,"Positive"
"LS","OTU_1053","OTU_1526",1,1,"Positive"
"LS","OTU_1053","OTU_1574",1,1,"Positive"
"LS","OTU_1053","OTU_1606",1,1,"Positive"
"LS","OTU_1053","OTU_1678",1,1,"Positive"
"LS","OTU_1053","OTU_1890",1,1,"Positive"
"LS","OTU_1053","OTU_198",1,1,"Positive"
"LS","OTU_1053","OTU_2060",1,1,"Positive"
"LS","OTU_1053","OTU_2061",1,1,"Positive"
"LS","OTU_1053","OTU_2072",1,1,"Positive"
"LS","OTU_1053","OTU_2081",1,1,"Positive"
"LS","OTU_1053","OTU_234",1,1,"Positive"
"LS","OTU_1053","OTU_2393",1,1,"Positive"
"LS","OTU_1053","OTU_2437",1,1,"Positive"
"LS","OTU_1053","OTU_2439",1,1,"Positive"
"LS","OTU_1053","OTU_2448",1,1,"Positive"
"LS","OTU_1053","OTU_2452",1,1,"Positive"
"LS","OTU_1053","OTU_2490",1,1,"Positive"
"LS","OTU_1053","OTU_2543",1,1,"Positive"
"LS","OTU_1053","OTU_2552",1,1,"Positive"
"LS","OTU_1053","OTU_261",1,1,"Positive"
"LS","OTU_1053","OTU_482",1,1,"Positive"
"LS","OTU_1053","OTU_503",1,1,"Positive"
"LS","OTU_1053","OTU_550",1,1,"Positive"
"LS","OTU_1053","OTU_686",1,1,"Positive"
"LS","OTU_1053","OTU_706",1,1,"Positive"
"LS","OTU_1053","OTU_753",1,1,"Positive"
"LS","OTU_1053","OTU_760",1,1,"Positive"
"LS","OTU_1053","OTU_80",1,1,"Positive"
"LS","OTU_1053","OTU_800",1,1,"Positive"
"LS","OTU_1053","OTU_949",1,1,"Positive"
"LS","OTU_1053","OTU_959",1,1,"Positive"
"LS","OTU_1053","OTU_976",1,1,"Positive"
"LS","OTU_107","OTU_1201",1,1,"Positive"
"LS","OTU_107","OTU_1317",1,1,"Positive"
"LS","OTU_107","OTU_1318",1,1,"Positive"
"LS","OTU_107","OTU_1349",1,1,"Positive"
"LS","OTU_107","OTU_1367",1,1,"Positive"
"LS","OTU_107","OTU_1462",1,1,"Positive"
"LS","OTU_107","OTU_148",1,1,"Positive"
"LS","OTU_107","OTU_1516",1,1,"Positive"
"LS","OTU_107","OTU_1526",1,1,"Positive"
"LS","OTU_107","OTU_1574",1,1,"Positive"
"LS","OTU_107","OTU_1606",1,1,"Positive"
"LS","OTU_107","OTU_1678",1,1,"Positive"
"LS","OTU_107","OTU_1890",1,1,"Positive"
"LS","OTU_107","OTU_198",1,1,"Positive"
"LS","OTU_107","OTU_2060",1,1,"Positive"
"LS","OTU_107","OTU_2061",1,1,"Positive"
"LS","OTU_107","OTU_2072",1,1,"Positive"
"LS","OTU_107","OTU_2081",1,1,"Positive"
"LS","OTU_107","OTU_234",1,1,"Positive"
"LS","OTU_107","OTU_2393",1,1,"Positive"
"LS","OTU_107","OTU_2437",1,1,"Positive"
"LS","OTU_107","OTU_2439",1,1,"Positive"
"LS","OTU_107","OTU_2448",1,1,"Positive"
"LS","OTU_107","OTU_2452",1,1,"Positive"
"LS","OTU_107","OTU_2490",1,1,"Positive"
"LS","OTU_107","OTU_2543",1,1,"Positive"
"LS","OTU_107","OTU_2552",1,1,"Positive"
"LS","OTU_107","OTU_261",1,1,"Positive"
"LS","OTU_107","OTU_482",1,1,"Positive"
"LS","OTU_107","OTU_503",1,1,"Positive"
"LS","OTU_107","OTU_550",1,1,"Positive"
"LS","OTU_107","OTU_686",1,1,"Positive"
"LS","OTU_107","OTU_706",1,1,"Positive"
"LS","OTU_107","OTU_753",1,1,"Positive"
"LS","OTU_107","OTU_760",1,1,"Positive"
"LS","OTU_107","OTU_80",1,1,"Positive"
"LS","OTU_107","OTU_800",1,1,"Positive"
"LS","OTU_107","OTU_949",1,1,"Positive"
"LS","OTU_107","OTU_959",1,1,"Positive"
"LS","OTU_107","OTU_976",1,1,"Positive"
"LS","OTU_1082","OTU_1323",1,-1,"Negative"
"LS","OTU_1082","OTU_135",1,-1,"Negative"
"LS","OTU_1082","OTU_1387",1,-1,"Negative"
"LS","OTU_1082","OTU_1416",1,-1,"Negative"
"LS","OTU_1082","OTU_1492",1,-1,"Negative"
"LS","OTU_1082","OTU_1585",1,-1,"Negative"
"LS","OTU_1082","OTU_1676",1,-1,"Negative"
"LS","OTU_1082","OTU_1725",1,1,"Positive"
"LS","OTU_1082","OTU_1843",1,1,"Positive"
"LS","OTU_1082","OTU_1873",1,-1,"Negative"
"LS","OTU_1082","OTU_1886",1,-1,"Negative"
"LS","OTU_1082","OTU_1917",1,-1,"Negative"
"LS","OTU_1082","OTU_1918",1,1,"Positive"
"LS","OTU_1082","OTU_1935",1,-1,"Negative"
"LS","OTU_1082","OTU_1976",1,-1,"Negative"
"LS","OTU_1082","OTU_1979",1,-1,"Negative"
"LS","OTU_1082","OTU_1995",1,-1,"Negative"
"LS","OTU_1082","OTU_20",1,-1,"Negative"
"LS","OTU_1082","OTU_2012",1,-1,"Negative"
"LS","OTU_1082","OTU_2029",1,-1,"Negative"
"LS","OTU_1082","OTU_2036",1,1,"Positive"
"LS","OTU_1082","OTU_2053",1,1,"Positive"
"LS","OTU_1082","OTU_2093",1,-1,"Negative"
"LS","OTU_1082","OTU_2097",1,-1,"Negative"
"LS","OTU_1082","OTU_2105",1,-1,"Negative"
"LS","OTU_1082","OTU_2106",1,-1,"Negative"
"LS","OTU_1082","OTU_2145",1,-1,"Negative"
"LS","OTU_1082","OTU_2179",1,-1,"Negative"
"LS","OTU_1082","OTU_2202",1,-1,"Negative"
"LS","OTU_1082","OTU_2215",1,-1,"Negative"
"LS","OTU_1082","OTU_2275",1,-1,"Negative"
"LS","OTU_1082","OTU_228",1,-1,"Negative"
"LS","OTU_1082","OTU_2280",1,-1,"Negative"
"LS","OTU_1082","OTU_2293",1,-1,"Negative"
"LS","OTU_1082","OTU_2299",1,-1,"Negative"
"LS","OTU_1082","OTU_2304",1,1,"Positive"
"LS","OTU_1082","OTU_231",1,-1,"Negative"
"LS","OTU_1082","OTU_2330",1,-1,"Negative"
"LS","OTU_1082","OTU_2388",1,1,"Positive"
"LS","OTU_1082","OTU_2416",1,-1,"Negative"
"LS","OTU_1082","OTU_242",1,-1,"Negative"
"LS","OTU_1082","OTU_2438",1,-1,"Negative"
"LS","OTU_1082","OTU_2444",1,1,"Positive"
"LS","OTU_1082","OTU_2497",1,1,"Positive"
"LS","OTU_1082","OTU_2568",1,1,"Positive"
"LS","OTU_1082","OTU_2590",1,-1,"Negative"
"LS","OTU_1082","OTU_275",1,-1,"Negative"
"LS","OTU_1082","OTU_339",1,-1,"Negative"
"LS","OTU_1082","OTU_461",1,1,"Positive"
"LS","OTU_1082","OTU_473",1,-1,"Negative"
"LS","OTU_1082","OTU_486",1,-1,"Negative"
"LS","OTU_1082","OTU_494",1,1,"Positive"
"LS","OTU_1082","OTU_517",1,-1,"Negative"
"LS","OTU_1082","OTU_530",1,-1,"Negative"
"LS","OTU_1082","OTU_548",1,-1,"Negative"
"LS","OTU_1082","OTU_568",1,-1,"Negative"
"LS","OTU_1082","OTU_572",1,1,"Positive"
"LS","OTU_1082","OTU_574",1,-1,"Negative"
"LS","OTU_1082","OTU_578",1,1,"Positive"
"LS","OTU_1082","OTU_580",1,-1,"Negative"
"LS","OTU_1082","OTU_7",1,-1,"Negative"
"LS","OTU_1082","OTU_794",1,-1,"Negative"
"LS","OTU_1082","OTU_825",1,1,"Positive"
"LS","OTU_1082","OTU_83",1,1,"Positive"
"LS","OTU_1082","OTU_851",1,-1,"Negative"
"LS","OTU_1082","OTU_86",1,1,"Positive"
"LS","OTU_1082","OTU_9",1,-1,"Negative"
"LS","OTU_1082","OTU_913",1,-1,"Negative"
"LS","OTU_1082","OTU_965",1,-1,"Negative"
"LS","OTU_1082","OTU_977",1,1,"Positive"
"LS","OTU_1082","OTU_997",1,-1,"Negative"
"LS","OTU_109","OTU_1104",1,1,"Positive"
"LS","OTU_109","OTU_111",1,-1,"Negative"
"LS","OTU_109","OTU_1197",1,1,"Positive"
"LS","OTU_109","OTU_124",1,1,"Positive"
"LS","OTU_109","OTU_1263",1,1,"Positive"
"LS","OTU_109","OTU_1282",1,-1,"Negative"
"LS","OTU_109","OTU_1300",1,-1,"Negative"
"LS","OTU_109","OTU_142",1,1,"Positive"
"LS","OTU_109","OTU_1467",1,-1,"Negative"
"LS","OTU_109","OTU_1490",1,-1,"Negative"
"LS","OTU_109","OTU_1571",1,1,"Positive"
"LS","OTU_109","OTU_1608",1,-1,"Negative"
"LS","OTU_109","OTU_1710",1,-1,"Negative"
"LS","OTU_109","OTU_179",1,1,"Positive"
"LS","OTU_109","OTU_183",1,-1,"Negative"
"LS","OTU_109","OTU_185",1,1,"Positive"
"LS","OTU_109","OTU_191",1,1,"Positive"
"LS","OTU_109","OTU_1936",1,1,"Positive"
"LS","OTU_109","OTU_1951",1,1,"Positive"
"LS","OTU_109","OTU_2040",1,-1,"Negative"
"LS","OTU_109","OTU_2075",1,1,"Positive"
"LS","OTU_109","OTU_2103",1,1,"Positive"
"LS","OTU_109","OTU_2133",1,-1,"Negative"
"LS","OTU_109","OTU_214",1,-1,"Negative"
"LS","OTU_109","OTU_2172",1,-1,"Negative"
"LS","OTU_109","OTU_2198",1,1,"Positive"
"LS","OTU_109","OTU_2207",1,1,"Positive"
"LS","OTU_109","OTU_221",1,1,"Positive"
"LS","OTU_109","OTU_225",1,1,"Positive"
"LS","OTU_109","OTU_2274",1,-1,"Negative"
"LS","OTU_109","OTU_2291",1,-1,"Negative"
"LS","OTU_109","OTU_232",1,1,"Positive"
"LS","OTU_109","OTU_2335",1,1,"Positive"
"LS","OTU_109","OTU_2344",1,1,"Positive"
"LS","OTU_109","OTU_2354",1,-1,"Negative"
"LS","OTU_109","OTU_2375",1,1,"Positive"
"LS","OTU_109","OTU_2380",1,-1,"Negative"
"LS","OTU_109","OTU_2421",1,1,"Positive"
"LS","OTU_109","OTU_244",1,1,"Positive"
"LS","OTU_109","OTU_2515",1,1,"Positive"
"LS","OTU_109","OTU_254",1,-1,"Negative"
"LS","OTU_109","OTU_2548",1,1,"Positive"
"LS","OTU_109","OTU_2618",1,-1,"Negative"
"LS","OTU_109","OTU_2619",1,1,"Positive"
"LS","OTU_109","OTU_262",1,1,"Positive"
"LS","OTU_109","OTU_27",1,1,"Positive"
"LS","OTU_109","OTU_278",1,1,"Positive"
"LS","OTU_109","OTU_308",1,-1,"Negative"
"LS","OTU_109","OTU_448",1,1,"Positive"
"LS","OTU_109","OTU_521",1,1,"Positive"
"LS","OTU_109","OTU_573",1,1,"Positive"
"LS","OTU_109","OTU_583",1,1,"Positive"
"LS","OTU_109","OTU_597",1,1,"Positive"
"LS","OTU_109","OTU_615",1,1,"Positive"
"LS","OTU_109","OTU_630",1,1,"Positive"
"LS","OTU_109","OTU_67",1,1,"Positive"
"LS","OTU_109","OTU_694",1,-1,"Negative"
"LS","OTU_109","OTU_717",1,1,"Positive"
"LS","OTU_109","OTU_722",1,1,"Positive"
"LS","OTU_109","OTU_750",1,1,"Positive"
"LS","OTU_109","OTU_758",1,1,"Positive"
"LS","OTU_109","OTU_806",1,1,"Positive"
"LS","OTU_109","OTU_820",1,1,"Positive"
"LS","OTU_109","OTU_822",1,1,"Positive"
