"Group","Source","Target","Weight","Correlation","Direction"
"LS","OTU_1070","OTU_938",1,1,"Positive"
"LS","OTU_1087","OTU_1218",1,1,"Positive"
"LS","OTU_1087","OTU_1225",1,1,"Positive"
"LS","OTU_1087","OTU_1236",1,1,"Positive"
"LS","OTU_1087","OTU_1252",1,1,"Positive"
"LS","OTU_1087","OTU_1267",1,1,"Positive"
"LS","OTU_1087","OTU_1279",1,1,"Positive"
"LS","OTU_1087","OTU_1314",1,1,"Positive"
"LS","OTU_1087","OTU_1336",1,1,"Positive"
"LS","OTU_1087","OTU_136",1,1,"Positive"
"LS","OTU_1087","OTU_1436",1,1,"Positive"
"LS","OTU_1087","OTU_1448",1,1,"Positive"
"LS","OTU_1087","OTU_1461",1,1,"Positive"
"LS","OTU_1087","OTU_1464",1,1,"Positive"
"LS","OTU_1087","OTU_1465",1,1,"Positive"
"LS","OTU_1087","OTU_1501",1,1,"Positive"
"LS","OTU_1087","OTU_1506",1,1,"Positive"
"LS","OTU_1087","OTU_1528",1,1,"Positive"
"LS","OTU_1087","OTU_1593",1,1,"Positive"
"LS","OTU_1087","OTU_1670",1,1,"Positive"
"LS","OTU_1087","OTU_1679",1,1,"Positive"
"LS","OTU_1087","OTU_1690",1,1,"Positive"
"LS","OTU_1087","OTU_215",1,1,"Positive"
"LS","OTU_1087","OTU_226",1,1,"Positive"
"LS","OTU_1087","OTU_242",1,1,"Positive"
"LS","OTU_1087","OTU_356",1,1,"Positive"
"LS","OTU_1087","OTU_371",1,1,"Positive"
"LS","OTU_1087","OTU_395",1,1,"Positive"
"LS","OTU_1087","OTU_500",1,1,"Positive"
"LS","OTU_1087","OTU_528",1,1,"Positive"
"LS","OTU_1087","OTU_569",1,1,"Positive"
"LS","OTU_1087","OTU_579",1,1,"Positive"
"LS","OTU_1087","OTU_91",1,1,"Positive"
"LS","OTU_1087","OTU_929",1,1,"Positive"
"LS","OTU_1087","OTU_938",1,1,"Positive"
"LS","OTU_1128","OTU_1152",1,1,"Positive"
"LS","OTU_1128","OTU_1191",1,1,"Positive"
"LS","OTU_1128","OTU_1258",1,1,"Positive"
"LS","OTU_1128","OTU_1260",1,1,"Positive"
"LS","OTU_1128","OTU_1301",1,1,"Positive"
"LS","OTU_1128","OTU_1308",1,1,"Positive"
"LS","OTU_1128","OTU_1333",1,1,"Positive"
"LS","OTU_1128","OTU_1394",1,1,"Positive"
"LS","OTU_1128","OTU_1403",1,1,"Positive"
"LS","OTU_1128","OTU_1404",1,1,"Positive"
"LS","OTU_1128","OTU_1410",1,1,"Positive"
"LS","OTU_1128","OTU_1413",1,1,"Positive"
"LS","OTU_1128","OTU_1415",1,1,"Positive"
"LS","OTU_1128","OTU_1421",1,1,"Positive"
"LS","OTU_1128","OTU_1423",1,1,"Positive"
"LS","OTU_1128","OTU_1425",1,1,"Positive"
"LS","OTU_1128","OTU_1427",1,1,"Positive"
"LS","OTU_1128","OTU_1518",1,1,"Positive"
"LS","OTU_1128","OTU_1533",1,1,"Positive"
"LS","OTU_1128","OTU_1580",1,1,"Positive"
"LS","OTU_1128","OTU_1616",1,1,"Positive"
"LS","OTU_1128","OTU_1617",1,1,"Positive"
"LS","OTU_1128","OTU_1692",1,1,"Positive"
"LS","OTU_1128","OTU_1704",1,1,"Positive"
"LS","OTU_1128","OTU_1708",1,1,"Positive"
"LS","OTU_1128","OTU_29",1,1,"Positive"
"LS","OTU_1128","OTU_292",1,1,"Positive"
"LS","OTU_1128","OTU_308",1,1,"Positive"
"LS","OTU_1128","OTU_322",1,1,"Positive"
"LS","OTU_1128","OTU_400",1,1,"Positive"
"LS","OTU_1128","OTU_442",1,1,"Positive"
"LS","OTU_1128","OTU_457",1,1,"Positive"
"LS","OTU_1128","OTU_467",1,1,"Positive"
"LS","OTU_1128","OTU_479",1,1,"Positive"
"LS","OTU_1128","OTU_481",1,1,"Positive"
"LS","OTU_1128","OTU_515",1,1,"Positive"
"LS","OTU_1128","OTU_58",1,1,"Positive"
"LS","OTU_1128","OTU_633",1,1,"Positive"
"LS","OTU_1128","OTU_778",1,1,"Positive"
"LS","OTU_1128","OTU_92",1,1,"Positive"
"LS","OTU_1128","OTU_984",1,1,"Positive"
"LS","OTU_113","OTU_1188",1,-1,"Negative"
"LS","OTU_113","OTU_1262",1,-1,"Negative"
"LS","OTU_113","OTU_1281",1,1,"Positive"
"LS","OTU_113","OTU_1364",1,-1,"Negative"
"LS","OTU_113","OTU_1370",1,-1,"Negative"
"LS","OTU_113","OTU_1391",1,1,"Positive"
"LS","OTU_113","OTU_1405",1,-1,"Negative"
"LS","OTU_113","OTU_1424",1,-1,"Negative"
"LS","OTU_113","OTU_1426",1,-1,"Negative"
"LS","OTU_113","OTU_1450",1,1,"Positive"
"LS","OTU_113","OTU_1456",1,-1,"Negative"
"LS","OTU_113","OTU_1460",1,-1,"Negative"
"LS","OTU_113","OTU_1512",1,-1,"Negative"
"LS","OTU_113","OTU_1515",1,1,"Positive"
"LS","OTU_113","OTU_1522",1,-1,"Negative"
"LS","OTU_113","OTU_1527",1,-1,"Negative"
"LS","OTU_113","OTU_1537",1,-1,"Negative"
"LS","OTU_113","OTU_1594",1,-1,"Negative"
"LS","OTU_113","OTU_1652",1,-1,"Negative"
"LS","OTU_113","OTU_1653",1,-1,"Negative"
"LS","OTU_113","OTU_1656",1,1,"Positive"
"LS","OTU_113","OTU_1674",1,-1,"Negative"
"LS","OTU_113","OTU_1685",1,-1,"Negative"
"LS","OTU_113","OTU_1696",1,-1,"Negative"
"LS","OTU_113","OTU_1699",1,-1,"Negative"
"LS","OTU_113","OTU_171",1,-1,"Negative"
"LS","OTU_113","OTU_184",1,-1,"Negative"
"LS","OTU_113","OTU_187",1,-1,"Negative"
"LS","OTU_113","OTU_25",1,-1,"Negative"
"LS","OTU_113","OTU_315",1,1,"Positive"
"LS","OTU_113","OTU_370",1,-1,"Negative"
"LS","OTU_113","OTU_424",1,-1,"Negative"
"LS","OTU_113","OTU_44",1,-1,"Negative"
"LS","OTU_113","OTU_444",1,-1,"Negative"
"LS","OTU_113","OTU_45",1,-1,"Negative"
"LS","OTU_113","OTU_518",1,-1,"Negative"
"LS","OTU_113","OTU_708",1,-1,"Negative"
"LS","OTU_1152","OTU_1191",1,1,"Positive"
"LS","OTU_1152","OTU_1258",1,1,"Positive"
"LS","OTU_1152","OTU_1260",1,1,"Positive"
"LS","OTU_1152","OTU_1301",1,1,"Positive"
"LS","OTU_1152","OTU_1308",1,1,"Positive"
"LS","OTU_1152","OTU_1333",1,1,"Positive"
"LS","OTU_1152","OTU_1394",1,1,"Positive"
"LS","OTU_1152","OTU_1403",1,1,"Positive"
"LS","OTU_1152","OTU_1404",1,1,"Positive"
"LS","OTU_1152","OTU_1410",1,1,"Positive"
"LS","OTU_1152","OTU_1413",1,1,"Positive"
"LS","OTU_1152","OTU_1415",1,1,"Positive"
"LS","OTU_1152","OTU_1421",1,1,"Positive"
"LS","OTU_1152","OTU_1423",1,1,"Positive"
"LS","OTU_1152","OTU_1425",1,1,"Positive"
"LS","OTU_1152","OTU_1427",1,1,"Positive"
"LS","OTU_1152","OTU_1518",1,1,"Positive"
"LS","OTU_1152","OTU_1533",1,1,"Positive"
"LS","OTU_1152","OTU_1580",1,1,"Positive"
"LS","OTU_1152","OTU_1616",1,1,"Positive"
"LS","OTU_1152","OTU_1617",1,1,"Positive"
"LS","OTU_1152","OTU_1692",1,1,"Positive"
"LS","OTU_1152","OTU_1704",1,1,"Positive"
"LS","OTU_1152","OTU_1708",1,1,"Positive"
"LS","OTU_1152","OTU_29",1,1,"Positive"
"LS","OTU_1152","OTU_292",1,1,"Positive"
"LS","OTU_1152","OTU_308",1,1,"Positive"
"LS","OTU_1152","OTU_322",1,1,"Positive"
"LS","OTU_1152","OTU_400",1,1,"Positive"
"LS","OTU_1152","OTU_442",1,1,"Positive"
"LS","OTU_1152","OTU_457",1,1,"Positive"
"LS","OTU_1152","OTU_467",1,1,"Positive"
"LS","OTU_1152","OTU_479",1,1,"Positive"
"LS","OTU_1152","OTU_481",1,1,"Positive"
"LS","OTU_1152","OTU_515",1,1,"Positive"
"LS","OTU_1152","OTU_58",1,1,"Positive"
"LS","OTU_1152","OTU_633",1,1,"Positive"
"LS","OTU_1152","OTU_778",1,1,"Positive"
"LS","OTU_1152","OTU_92",1,1,"Positive"
"LS","OTU_1152","OTU_984",1,1,"Positive"
"LS","OTU_1160","OTU_1203",1,1,"Positive"
"LS","OTU_1160","OTU_1226",1,-1,"Negative"
"LS","OTU_1160","OTU_1229",1,-1,"Negative"
"LS","OTU_1160","OTU_1246",1,1,"Positive"
"LS","OTU_1160","OTU_1259",1,1,"Positive"
"LS","OTU_1160","OTU_1266",1,1,"Positive"
"LS","OTU_1160","OTU_138",1,-1,"Negative"
"LS","OTU_1160","OTU_1388",1,1,"Positive"
"LS","OTU_1160","OTU_1442",1,1,"Positive"
"LS","OTU_1160","OTU_1444",1,1,"Positive"
"LS","OTU_1160","OTU_1451",1,1,"Positive"
"LS","OTU_1160","OTU_1462",1,1,"Positive"
"LS","OTU_1160","OTU_149",1,1,"Positive"
"LS","OTU_1160","OTU_1623",1,-1,"Negative"
"LS","OTU_1160","OTU_1667",1,1,"Positive"
"LS","OTU_1160","OTU_1672",1,1,"Positive"
"LS","OTU_1160","OTU_1681",1,1,"Positive"
"LS","OTU_1160","OTU_1688",1,-1,"Negative"
"LS","OTU_1160","OTU_1689",1,1,"Positive"
"LS","OTU_1160","OTU_169",1,1,"Positive"
"LS","OTU_1160","OTU_217",1,-1,"Negative"
"LS","OTU_1160","OTU_231",1,1,"Positive"
"LS","OTU_1160","OTU_263",1,1,"Positive"
"LS","OTU_1160","OTU_48",1,-1,"Negative"
"LS","OTU_1160","OTU_499",1,-1,"Negative"
"LS","OTU_1160","OTU_604",1,1,"Positive"
"LS","OTU_1160","OTU_647",1,-1,"Negative"
"LS","OTU_1160","OTU_998",1,1,"Positive"
"LS","OTU_1188","OTU_1262",1,1,"Positive"
"LS","OTU_1188","OTU_1281",1,-1,"Negative"
"LS","OTU_1188","OTU_1364",1,1,"Positive"
"LS","OTU_1188","OTU_1370",1,1,"Positive"
"LS","OTU_1188","OTU_1391",1,-1,"Negative"
"LS","OTU_1188","OTU_1405",1,1,"Positive"
"LS","OTU_1188","OTU_1424",1,1,"Positive"
"LS","OTU_1188","OTU_1426",1,1,"Positive"
"LS","OTU_1188","OTU_1450",1,-1,"Negative"
"LS","OTU_1188","OTU_1456",1,1,"Positive"
"LS","OTU_1188","OTU_1460",1,1,"Positive"
"LS","OTU_1188","OTU_1512",1,1,"Positive"
"LS","OTU_1188","OTU_1515",1,-1,"Negative"
"LS","OTU_1188","OTU_1522",1,1,"Positive"
"LS","OTU_1188","OTU_1527",1,1,"Positive"
"LS","OTU_1188","OTU_1537",1,1,"Positive"
"LS","OTU_1188","OTU_1594",1,1,"Positive"
"LS","OTU_1188","OTU_1652",1,1,"Positive"
"LS","OTU_1188","OTU_1653",1,1,"Positive"
"LS","OTU_1188","OTU_1656",1,-1,"Negative"
"LS","OTU_1188","OTU_1674",1,1,"Positive"
"LS","OTU_1188","OTU_1685",1,1,"Positive"
"LS","OTU_1188","OTU_1696",1,1,"Positive"
"LS","OTU_1188","OTU_1699",1,1,"Positive"
"LS","OTU_1188","OTU_171",1,1,"Positive"
"LS","OTU_1188","OTU_184",1,1,"Positive"
"LS","OTU_1188","OTU_187",1,1,"Positive"
"LS","OTU_1188","OTU_25",1,1,"Positive"
"LS","OTU_1188","OTU_315",1,-1,"Negative"
"LS","OTU_1188","OTU_370",1,1,"Positive"
"LS","OTU_1188","OTU_424",1,1,"Positive"
"LS","OTU_1188","OTU_44",1,1,"Positive"
"LS","OTU_1188","OTU_444",1,1,"Positive"
"LS","OTU_1188","OTU_45",1,1,"Positive"
"LS","OTU_1188","OTU_518",1,1,"Positive"
"LS","OTU_1188","OTU_708",1,1,"Positive"
"LS","OTU_1191","OTU_1258",1,1,"Positive"
"LS","OTU_1191","OTU_1260",1,1,"Positive"
"LS","OTU_1191","OTU_1301",1,1,"Positive"
"LS","OTU_1191","OTU_1308",1,1,"Positive"
"LS","OTU_1191","OTU_1333",1,1,"Positive"
"LS","OTU_1191","OTU_1394",1,1,"Positive"
"LS","OTU_1191","OTU_1403",1,1,"Positive"
"LS","OTU_1191","OTU_1404",1,1,"Positive"
"LS","OTU_1191","OTU_1410",1,1,"Positive"
"LS","OTU_1191","OTU_1413",1,1,"Positive"
"LS","OTU_1191","OTU_1415",1,1,"Positive"
"LS","OTU_1191","OTU_1421",1,1,"Positive"
"LS","OTU_1191","OTU_1423",1,1,"Positive"
"LS","OTU_1191","OTU_1425",1,1,"Positive"
"LS","OTU_1191","OTU_1427",1,1,"Positive"
"LS","OTU_1191","OTU_1518",1,1,"Positive"
"LS","OTU_1191","OTU_1533",1,1,"Positive"
"LS","OTU_1191","OTU_1580",1,1,"Positive"
"LS","OTU_1191","OTU_1616",1,1,"Positive"
"LS","OTU_1191","OTU_1617",1,1,"Positive"
"LS","OTU_1191","OTU_1692",1,1,"Positive"
"LS","OTU_1191","OTU_1704",1,1,"Positive"
"LS","OTU_1191","OTU_1708",1,1,"Positive"
"LS","OTU_1191","OTU_29",1,1,"Positive"
"LS","OTU_1191","OTU_292",1,1,"Positive"
"LS","OTU_1191","OTU_308",1,1,"Positive"
"LS","OTU_1191","OTU_322",1,1,"Positive"
"LS","OTU_1191","OTU_400",1,1,"Positive"
"LS","OTU_1191","OTU_442",1,1,"Positive"
"LS","OTU_1191","OTU_457",1,1,"Positive"
"LS","OTU_1191","OTU_467",1,1,"Positive"
"LS","OTU_1191","OTU_479",1,1,"Positive"
"LS","OTU_1191","OTU_481",1,1,"Positive"
"LS","OTU_1191","OTU_515",1,1,"Positive"
"LS","OTU_1191","OTU_58",1,1,"Positive"
"LS","OTU_1191","OTU_633",1,1,"Positive"
"LS","OTU_1191","OTU_778",1,1,"Positive"
"LS","OTU_1191","OTU_92",1,1,"Positive"
"LS","OTU_1191","OTU_984",1,1,"Positive"
"LS","OTU_1192","OTU_1210",1,1,"Positive"
"LS","OTU_1203","OTU_1226",1,-1,"Negative"
"LS","OTU_1203","OTU_1229",1,-1,"Negative"
"LS","OTU_1203","OTU_1246",1,1,"Positive"
"LS","OTU_1203","OTU_1259",1,1,"Positive"
"LS","OTU_1203","OTU_1266",1,1,"Positive"
"LS","OTU_1203","OTU_138",1,-1,"Negative"
"LS","OTU_1203","OTU_1388",1,1,"Positive"
"LS","OTU_1203","OTU_1442",1,1,"Positive"
"LS","OTU_1203","OTU_1444",1,1,"Positive"
"LS","OTU_1203","OTU_1451",1,1,"Positive"
"LS","OTU_1203","OTU_1462",1,1,"Positive"
"LS","OTU_1203","OTU_149",1,1,"Positive"
"LS","OTU_1203","OTU_1623",1,-1,"Negative"
"LS","OTU_1203","OTU_1667",1,1,"Positive"
"LS","OTU_1203","OTU_1672",1,1,"Positive"
"LS","OTU_1203","OTU_1681",1,1,"Positive"
"LS","OTU_1203","OTU_1688",1,-1,"Negative"
"LS","OTU_1203","OTU_1689",1,1,"Positive"
"LS","OTU_1203","OTU_169",1,1,"Positive"
"LS","OTU_1203","OTU_217",1,-1,"Negative"
"LS","OTU_1203","OTU_231",1,1,"Positive"
"LS","OTU_1203","OTU_263",1,1,"Positive"
"LS","OTU_1203","OTU_48",1,-1,"Negative"
"LS","OTU_1203","OTU_499",1,-1,"Negative"
"LS","OTU_1203","OTU_604",1,1,"Positive"
"LS","OTU_1203","OTU_647",1,-1,"Negative"
"LS","OTU_1203","OTU_998",1,1,"Positive"
"LS","OTU_1218","OTU_1225",1,1,"Positive"
"LS","OTU_1218","OTU_1236",1,1,"Positive"
"LS","OTU_1218","OTU_1252",1,1,"Positive"
"LS","OTU_1218","OTU_1267",1,1,"Positive"
"LS","OTU_1218","OTU_1279",1,1,"Positive"
"LS","OTU_1218","OTU_1314",1,1,"Positive"
"LS","OTU_1218","OTU_1336",1,1,"Positive"
"LS","OTU_1218","OTU_136",1,1,"Positive"
"LS","OTU_1218","OTU_1436",1,1,"Positive"
"LS","OTU_1218","OTU_1448",1,1,"Positive"
"LS","OTU_1218","OTU_1461",1,1,"Positive"
"LS","OTU_1218","OTU_1464",1,1,"Positive"
"LS","OTU_1218","OTU_1465",1,1,"Positive"
"LS","OTU_1218","OTU_1501",1,1,"Positive"
"LS","OTU_1218","OTU_1506",1,1,"Positive"
"LS","OTU_1218","OTU_1528",1,1,"Positive"
"LS","OTU_1218","OTU_1593",1,1,"Positive"
"LS","OTU_1218","OTU_1670",1,1,"Positive"
"LS","OTU_1218","OTU_1679",1,1,"Positive"
"LS","OTU_1218","OTU_1690",1,1,"Positive"
"LS","OTU_1218","OTU_215",1,1,"Positive"
"LS","OTU_1218","OTU_226",1,1,"Positive"
"LS","OTU_1218","OTU_242",1,1,"Positive"
"LS","OTU_1218","OTU_356",1,1,"Positive"
"LS","OTU_1218","OTU_371",1,1,"Positive"
"LS","OTU_1218","OTU_395",1,1,"Positive"
"LS","OTU_1218","OTU_500",1,1,"Positive"
"LS","OTU_1218","OTU_528",1,1,"Positive"
"LS","OTU_1218","OTU_569",1,1,"Positive"
"LS","OTU_1218","OTU_579",1,1,"Positive"
"LS","OTU_1218","OTU_91",1,1,"Positive"
"LS","OTU_1218","OTU_929",1,1,"Positive"
"LS","OTU_1218","OTU_938",1,1,"Positive"
"LS","OTU_1225","OTU_1236",1,1,"Positive"
"LS","OTU_1225","OTU_1252",1,1,"Positive"
"LS","OTU_1225","OTU_1267",1,1,"Positive"
"LS","OTU_1225","OTU_1279",1,1,"Positive"
"LS","OTU_1225","OTU_1314",1,1,"Positive"
"LS","OTU_1225","OTU_1336",1,1,"Positive"
"LS","OTU_1225","OTU_136",1,1,"Positive"
"LS","OTU_1225","OTU_1436",1,1,"Positive"
"LS","OTU_1225","OTU_1448",1,1,"Positive"
"LS","OTU_1225","OTU_1461",1,1,"Positive"
"LS","OTU_1225","OTU_1464",1,1,"Positive"
"LS","OTU_1225","OTU_1465",1,1,"Positive"
"LS","OTU_1225","OTU_1501",1,1,"Positive"
"LS","OTU_1225","OTU_1506",1,1,"Positive"
"LS","OTU_1225","OTU_1528",1,1,"Positive"
"LS","OTU_1225","OTU_1593",1,1,"Positive"
"LS","OTU_1225","OTU_1670",1,1,"Positive"
"LS","OTU_1225","OTU_1679",1,1,"Positive"
"LS","OTU_1225","OTU_1690",1,1,"Positive"
"LS","OTU_1225","OTU_215",1,1,"Positive"
"LS","OTU_1225","OTU_226",1,1,"Positive"
"LS","OTU_1225","OTU_242",1,1,"Positive"
"LS","OTU_1225","OTU_356",1,1,"Positive"
"LS","OTU_1225","OTU_371",1,1,"Positive"
"LS","OTU_1225","OTU_395",1,1,"Positive"
"LS","OTU_1225","OTU_500",1,1,"Positive"
"LS","OTU_1225","OTU_528",1,1,"Positive"
"LS","OTU_1225","OTU_569",1,1,"Positive"
"LS","OTU_1225","OTU_579",1,1,"Positive"
"LS","OTU_1225","OTU_91",1,1,"Positive"
"LS","OTU_1225","OTU_929",1,1,"Positive"
"LS","OTU_1225","OTU_938",1,1,"Positive"
"LS","OTU_1226","OTU_1229",1,1,"Positive"
"LS","OTU_1226","OTU_1246",1,-1,"Negative"
"LS","OTU_1226","OTU_1259",1,-1,"Negative"
"LS","OTU_1226","OTU_1266",1,-1,"Negative"
"LS","OTU_1226","OTU_138",1,1,"Positive"
"LS","OTU_1226","OTU_1388",1,-1,"Negative"
"LS","OTU_1226","OTU_1442",1,-1,"Negative"
"LS","OTU_1226","OTU_1444",1,-1,"Negative"
"LS","OTU_1226","OTU_1451",1,-1,"Negative"
"LS","OTU_1226","OTU_1462",1,-1,"Negative"
"LS","OTU_1226","OTU_149",1,-1,"Negative"
"LS","OTU_1226","OTU_1623",1,1,"Positive"
"LS","OTU_1226","OTU_1667",1,-1,"Negative"
"LS","OTU_1226","OTU_1672",1,-1,"Negative"
"LS","OTU_1226","OTU_1681",1,-1,"Negative"
"LS","OTU_1226","OTU_1688",1,1,"Positive"
"LS","OTU_1226","OTU_1689",1,-1,"Negative"
"LS","OTU_1226","OTU_169",1,-1,"Negative"
"LS","OTU_1226","OTU_217",1,1,"Positive"
"LS","OTU_1226","OTU_231",1,-1,"Negative"
"LS","OTU_1226","OTU_263",1,-1,"Negative"
"LS","OTU_1226","OTU_48",1,1,"Positive"
"LS","OTU_1226","OTU_499",1,1,"Positive"
"LS","OTU_1226","OTU_604",1,-1,"Negative"
